DDI-DrugBank.d456.s0|DDI-DrugBank.d456.s0.e0|DDI-DrugBank.d456.s0.e1|effect
DDI-DrugBank.d775.s5|DDI-DrugBank.d775.s5.e2|DDI-DrugBank.d775.s5.e3|effect
DDI-DrugBank.d775.s8|DDI-DrugBank.d775.s8.e0|DDI-DrugBank.d775.s8.e1|effect
DDI-DrugBank.d775.s8|DDI-DrugBank.d775.s8.e0|DDI-DrugBank.d775.s8.e2|effect
DDI-DrugBank.d775.s8|DDI-DrugBank.d775.s8.e1|DDI-DrugBank.d775.s8.e2|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e0|DDI-DrugBank.d775.s10.e1|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e0|DDI-DrugBank.d775.s10.e2|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e0|DDI-DrugBank.d775.s10.e3|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e0|DDI-DrugBank.d775.s10.e4|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e0|DDI-DrugBank.d775.s10.e5|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e0|DDI-DrugBank.d775.s10.e6|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e0|DDI-DrugBank.d775.s10.e7|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e0|DDI-DrugBank.d775.s10.e8|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e0|DDI-DrugBank.d775.s10.e9|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e0|DDI-DrugBank.d775.s10.e10|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e0|DDI-DrugBank.d775.s10.e11|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e0|DDI-DrugBank.d775.s10.e12|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e0|DDI-DrugBank.d775.s10.e13|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e0|DDI-DrugBank.d775.s10.e14|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e0|DDI-DrugBank.d775.s10.e15|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e1|DDI-DrugBank.d775.s10.e2|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e1|DDI-DrugBank.d775.s10.e3|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e1|DDI-DrugBank.d775.s10.e4|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e1|DDI-DrugBank.d775.s10.e5|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e1|DDI-DrugBank.d775.s10.e6|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e1|DDI-DrugBank.d775.s10.e7|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e1|DDI-DrugBank.d775.s10.e8|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e1|DDI-DrugBank.d775.s10.e9|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e1|DDI-DrugBank.d775.s10.e10|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e1|DDI-DrugBank.d775.s10.e11|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e1|DDI-DrugBank.d775.s10.e12|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e1|DDI-DrugBank.d775.s10.e13|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e1|DDI-DrugBank.d775.s10.e14|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e1|DDI-DrugBank.d775.s10.e15|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e2|DDI-DrugBank.d775.s10.e3|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e2|DDI-DrugBank.d775.s10.e4|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e2|DDI-DrugBank.d775.s10.e5|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e2|DDI-DrugBank.d775.s10.e6|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e2|DDI-DrugBank.d775.s10.e7|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e2|DDI-DrugBank.d775.s10.e8|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e2|DDI-DrugBank.d775.s10.e9|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e2|DDI-DrugBank.d775.s10.e10|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e2|DDI-DrugBank.d775.s10.e11|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e2|DDI-DrugBank.d775.s10.e12|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e2|DDI-DrugBank.d775.s10.e13|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e2|DDI-DrugBank.d775.s10.e14|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e2|DDI-DrugBank.d775.s10.e15|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e3|DDI-DrugBank.d775.s10.e4|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e3|DDI-DrugBank.d775.s10.e5|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e3|DDI-DrugBank.d775.s10.e6|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e3|DDI-DrugBank.d775.s10.e7|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e3|DDI-DrugBank.d775.s10.e8|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e3|DDI-DrugBank.d775.s10.e9|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e3|DDI-DrugBank.d775.s10.e10|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e3|DDI-DrugBank.d775.s10.e11|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e3|DDI-DrugBank.d775.s10.e12|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e3|DDI-DrugBank.d775.s10.e13|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e3|DDI-DrugBank.d775.s10.e14|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e3|DDI-DrugBank.d775.s10.e15|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e4|DDI-DrugBank.d775.s10.e5|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e4|DDI-DrugBank.d775.s10.e6|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e4|DDI-DrugBank.d775.s10.e7|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e4|DDI-DrugBank.d775.s10.e8|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e4|DDI-DrugBank.d775.s10.e9|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e4|DDI-DrugBank.d775.s10.e10|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e4|DDI-DrugBank.d775.s10.e11|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e4|DDI-DrugBank.d775.s10.e12|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e4|DDI-DrugBank.d775.s10.e13|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e4|DDI-DrugBank.d775.s10.e14|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e4|DDI-DrugBank.d775.s10.e15|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e5|DDI-DrugBank.d775.s10.e6|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e5|DDI-DrugBank.d775.s10.e7|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e5|DDI-DrugBank.d775.s10.e8|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e5|DDI-DrugBank.d775.s10.e9|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e5|DDI-DrugBank.d775.s10.e10|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e5|DDI-DrugBank.d775.s10.e11|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e5|DDI-DrugBank.d775.s10.e12|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e5|DDI-DrugBank.d775.s10.e13|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e5|DDI-DrugBank.d775.s10.e14|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e5|DDI-DrugBank.d775.s10.e15|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e6|DDI-DrugBank.d775.s10.e7|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e6|DDI-DrugBank.d775.s10.e8|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e6|DDI-DrugBank.d775.s10.e9|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e6|DDI-DrugBank.d775.s10.e10|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e6|DDI-DrugBank.d775.s10.e11|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e6|DDI-DrugBank.d775.s10.e12|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e6|DDI-DrugBank.d775.s10.e13|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e6|DDI-DrugBank.d775.s10.e14|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e6|DDI-DrugBank.d775.s10.e15|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e7|DDI-DrugBank.d775.s10.e8|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e7|DDI-DrugBank.d775.s10.e9|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e7|DDI-DrugBank.d775.s10.e10|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e7|DDI-DrugBank.d775.s10.e11|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e7|DDI-DrugBank.d775.s10.e12|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e7|DDI-DrugBank.d775.s10.e13|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e7|DDI-DrugBank.d775.s10.e14|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e7|DDI-DrugBank.d775.s10.e15|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e8|DDI-DrugBank.d775.s10.e9|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e8|DDI-DrugBank.d775.s10.e10|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e8|DDI-DrugBank.d775.s10.e11|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e8|DDI-DrugBank.d775.s10.e12|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e8|DDI-DrugBank.d775.s10.e13|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e8|DDI-DrugBank.d775.s10.e14|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e8|DDI-DrugBank.d775.s10.e15|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e9|DDI-DrugBank.d775.s10.e10|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e9|DDI-DrugBank.d775.s10.e11|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e9|DDI-DrugBank.d775.s10.e12|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e9|DDI-DrugBank.d775.s10.e13|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e9|DDI-DrugBank.d775.s10.e14|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e9|DDI-DrugBank.d775.s10.e15|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e10|DDI-DrugBank.d775.s10.e11|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e10|DDI-DrugBank.d775.s10.e12|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e10|DDI-DrugBank.d775.s10.e13|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e10|DDI-DrugBank.d775.s10.e14|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e10|DDI-DrugBank.d775.s10.e15|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e11|DDI-DrugBank.d775.s10.e12|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e11|DDI-DrugBank.d775.s10.e13|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e11|DDI-DrugBank.d775.s10.e14|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e11|DDI-DrugBank.d775.s10.e15|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e12|DDI-DrugBank.d775.s10.e13|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e12|DDI-DrugBank.d775.s10.e14|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e12|DDI-DrugBank.d775.s10.e15|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e13|DDI-DrugBank.d775.s10.e14|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e13|DDI-DrugBank.d775.s10.e15|effect
DDI-DrugBank.d775.s10|DDI-DrugBank.d775.s10.e14|DDI-DrugBank.d775.s10.e15|effect
DDI-DrugBank.d775.s11|DDI-DrugBank.d775.s11.e0|DDI-DrugBank.d775.s11.e1|effect
DDI-DrugBank.d775.s11|DDI-DrugBank.d775.s11.e0|DDI-DrugBank.d775.s11.e2|effect
DDI-DrugBank.d775.s11|DDI-DrugBank.d775.s11.e0|DDI-DrugBank.d775.s11.e3|effect
DDI-DrugBank.d775.s11|DDI-DrugBank.d775.s11.e0|DDI-DrugBank.d775.s11.e4|effect
DDI-DrugBank.d775.s11|DDI-DrugBank.d775.s11.e0|DDI-DrugBank.d775.s11.e5|effect
DDI-DrugBank.d775.s11|DDI-DrugBank.d775.s11.e0|DDI-DrugBank.d775.s11.e6|effect
DDI-DrugBank.d775.s11|DDI-DrugBank.d775.s11.e1|DDI-DrugBank.d775.s11.e2|effect
DDI-DrugBank.d775.s11|DDI-DrugBank.d775.s11.e1|DDI-DrugBank.d775.s11.e3|effect
DDI-DrugBank.d775.s11|DDI-DrugBank.d775.s11.e1|DDI-DrugBank.d775.s11.e4|effect
DDI-DrugBank.d775.s11|DDI-DrugBank.d775.s11.e1|DDI-DrugBank.d775.s11.e5|effect
DDI-DrugBank.d775.s11|DDI-DrugBank.d775.s11.e1|DDI-DrugBank.d775.s11.e6|effect
DDI-DrugBank.d775.s11|DDI-DrugBank.d775.s11.e2|DDI-DrugBank.d775.s11.e3|effect
DDI-DrugBank.d775.s11|DDI-DrugBank.d775.s11.e2|DDI-DrugBank.d775.s11.e4|effect
DDI-DrugBank.d775.s11|DDI-DrugBank.d775.s11.e2|DDI-DrugBank.d775.s11.e5|effect
DDI-DrugBank.d775.s11|DDI-DrugBank.d775.s11.e2|DDI-DrugBank.d775.s11.e6|effect
DDI-DrugBank.d775.s11|DDI-DrugBank.d775.s11.e3|DDI-DrugBank.d775.s11.e4|effect
DDI-DrugBank.d775.s11|DDI-DrugBank.d775.s11.e3|DDI-DrugBank.d775.s11.e5|effect
DDI-DrugBank.d775.s11|DDI-DrugBank.d775.s11.e3|DDI-DrugBank.d775.s11.e6|effect
DDI-DrugBank.d775.s11|DDI-DrugBank.d775.s11.e4|DDI-DrugBank.d775.s11.e5|effect
DDI-DrugBank.d775.s11|DDI-DrugBank.d775.s11.e4|DDI-DrugBank.d775.s11.e6|effect
DDI-DrugBank.d775.s11|DDI-DrugBank.d775.s11.e5|DDI-DrugBank.d775.s11.e6|effect
DDI-DrugBank.d775.s12|DDI-DrugBank.d775.s12.e0|DDI-DrugBank.d775.s12.e1|effect
DDI-DrugBank.d775.s12|DDI-DrugBank.d775.s12.e0|DDI-DrugBank.d775.s12.e2|effect
DDI-DrugBank.d775.s12|DDI-DrugBank.d775.s12.e1|DDI-DrugBank.d775.s12.e2|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e0|DDI-DrugBank.d775.s13.e1|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e0|DDI-DrugBank.d775.s13.e2|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e0|DDI-DrugBank.d775.s13.e3|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e0|DDI-DrugBank.d775.s13.e4|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e0|DDI-DrugBank.d775.s13.e5|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e0|DDI-DrugBank.d775.s13.e6|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e0|DDI-DrugBank.d775.s13.e7|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e0|DDI-DrugBank.d775.s13.e8|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e0|DDI-DrugBank.d775.s13.e9|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e0|DDI-DrugBank.d775.s13.e10|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e0|DDI-DrugBank.d775.s13.e11|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e0|DDI-DrugBank.d775.s13.e12|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e0|DDI-DrugBank.d775.s13.e13|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e1|DDI-DrugBank.d775.s13.e2|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e1|DDI-DrugBank.d775.s13.e3|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e1|DDI-DrugBank.d775.s13.e4|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e1|DDI-DrugBank.d775.s13.e5|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e1|DDI-DrugBank.d775.s13.e6|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e1|DDI-DrugBank.d775.s13.e7|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e1|DDI-DrugBank.d775.s13.e8|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e1|DDI-DrugBank.d775.s13.e9|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e1|DDI-DrugBank.d775.s13.e10|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e1|DDI-DrugBank.d775.s13.e11|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e1|DDI-DrugBank.d775.s13.e12|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e1|DDI-DrugBank.d775.s13.e13|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e2|DDI-DrugBank.d775.s13.e3|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e2|DDI-DrugBank.d775.s13.e4|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e2|DDI-DrugBank.d775.s13.e5|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e2|DDI-DrugBank.d775.s13.e6|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e2|DDI-DrugBank.d775.s13.e7|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e2|DDI-DrugBank.d775.s13.e8|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e2|DDI-DrugBank.d775.s13.e9|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e2|DDI-DrugBank.d775.s13.e10|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e2|DDI-DrugBank.d775.s13.e11|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e2|DDI-DrugBank.d775.s13.e12|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e2|DDI-DrugBank.d775.s13.e13|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e3|DDI-DrugBank.d775.s13.e4|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e3|DDI-DrugBank.d775.s13.e5|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e3|DDI-DrugBank.d775.s13.e6|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e3|DDI-DrugBank.d775.s13.e7|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e3|DDI-DrugBank.d775.s13.e8|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e3|DDI-DrugBank.d775.s13.e9|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e3|DDI-DrugBank.d775.s13.e10|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e3|DDI-DrugBank.d775.s13.e11|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e3|DDI-DrugBank.d775.s13.e12|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e3|DDI-DrugBank.d775.s13.e13|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e4|DDI-DrugBank.d775.s13.e5|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e4|DDI-DrugBank.d775.s13.e6|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e4|DDI-DrugBank.d775.s13.e7|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e4|DDI-DrugBank.d775.s13.e8|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e4|DDI-DrugBank.d775.s13.e9|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e4|DDI-DrugBank.d775.s13.e10|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e4|DDI-DrugBank.d775.s13.e11|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e4|DDI-DrugBank.d775.s13.e12|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e4|DDI-DrugBank.d775.s13.e13|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e5|DDI-DrugBank.d775.s13.e6|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e5|DDI-DrugBank.d775.s13.e7|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e5|DDI-DrugBank.d775.s13.e8|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e5|DDI-DrugBank.d775.s13.e9|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e5|DDI-DrugBank.d775.s13.e10|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e5|DDI-DrugBank.d775.s13.e11|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e5|DDI-DrugBank.d775.s13.e12|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e5|DDI-DrugBank.d775.s13.e13|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e6|DDI-DrugBank.d775.s13.e7|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e6|DDI-DrugBank.d775.s13.e8|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e6|DDI-DrugBank.d775.s13.e9|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e6|DDI-DrugBank.d775.s13.e10|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e6|DDI-DrugBank.d775.s13.e11|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e6|DDI-DrugBank.d775.s13.e12|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e6|DDI-DrugBank.d775.s13.e13|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e7|DDI-DrugBank.d775.s13.e8|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e7|DDI-DrugBank.d775.s13.e9|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e7|DDI-DrugBank.d775.s13.e10|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e7|DDI-DrugBank.d775.s13.e11|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e7|DDI-DrugBank.d775.s13.e12|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e7|DDI-DrugBank.d775.s13.e13|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e8|DDI-DrugBank.d775.s13.e9|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e8|DDI-DrugBank.d775.s13.e10|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e8|DDI-DrugBank.d775.s13.e11|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e8|DDI-DrugBank.d775.s13.e12|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e8|DDI-DrugBank.d775.s13.e13|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e9|DDI-DrugBank.d775.s13.e10|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e9|DDI-DrugBank.d775.s13.e11|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e9|DDI-DrugBank.d775.s13.e12|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e9|DDI-DrugBank.d775.s13.e13|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e10|DDI-DrugBank.d775.s13.e11|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e10|DDI-DrugBank.d775.s13.e12|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e10|DDI-DrugBank.d775.s13.e13|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e11|DDI-DrugBank.d775.s13.e12|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e11|DDI-DrugBank.d775.s13.e13|effect
DDI-DrugBank.d775.s13|DDI-DrugBank.d775.s13.e12|DDI-DrugBank.d775.s13.e13|effect
DDI-DrugBank.d332.s0|DDI-DrugBank.d332.s0.e0|DDI-DrugBank.d332.s0.e1|effect
DDI-DrugBank.d332.s0|DDI-DrugBank.d332.s0.e0|DDI-DrugBank.d332.s0.e2|effect
DDI-DrugBank.d332.s0|DDI-DrugBank.d332.s0.e1|DDI-DrugBank.d332.s0.e2|effect
DDI-DrugBank.d332.s1|DDI-DrugBank.d332.s1.e0|DDI-DrugBank.d332.s1.e1|effect
DDI-DrugBank.d332.s1|DDI-DrugBank.d332.s1.e0|DDI-DrugBank.d332.s1.e2|effect
